key,OU Description,Donor,Donor Description,Donor Rollup Level 3,Donor Rollup Level 3 Descr,Donor Rollup Level 4,Donor Rollup Level 4 Descr,Expenses
6132,Syria,11026,FIORELLA FOR MACARONI AND FOOD,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SYRFIORELA,PRIV_SYRIAN ORGAN.,0
6133,Syria,11111,Royal Danish Embassy in Syria,DNK,Denmark,DNK_MIN,Denmark Ministry,0
6134,Syria,11146,University Of Damascus,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SYRUNIVDAM,PRIV_SYRIA,0
6135,Syria,11213,AL-TON TRADING CO,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SYR-ALTON,PRIV_SYRIA,0
6136,Syria,11214,Emaar Syria Co. Ltd,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SYR-EMAAR,PRIV_EMAAR_SYRIA,0
6137,Syria,11215,SYRIAN TELECOM ESTABLISHMENT,SYR,Syrian Arab Republic,SYR_GOVT,Syrian Arab Republic Governmen,0
6138,Syria,11542,INTRAC,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,INTRAC,PRI V_Int'l NGO Trng Center,0
6139,Syria,11593,SYR-ROYAL NORWEGIAN EMBASSY,NOR,Norway,NOR_MIN,Norway Ministry,0
6140,Syria,11642,SYR-MINISTRY OF ELECTRICITY,SYR,Syrian Arab Republic,SYR_MIN,Syria Ministry,0
6141,Syria,11717,SYR-CHAMBR COMERCE&IND.-RAQQA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SYRIA,PRIVATE NATIONAL,0
6142,Syria,11781,SYR-VITOL CHARITABLE FOUND.,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SYRIA,PRIVATE NATIONAL,0
6143,Syria,11782,SYR-ASFARI FOUNDATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SYRIA,PRIVATE NATIONAL,0
6144,Syria,54411,SYR CHAMBER COMMERCE & IND.,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CCI_SYR,PRIV_SYRIA,0
6145,Tajikistan,-,-,-,-,-,-,0
6146,Tajikistan,3,INTERNATIONAL LABOUR ORGANIZAT,UN_AGY 1,UN AGENCY 1,ILO,AGY_INTERNATIONAL LABOUR ORGAN,0
6147,Tajikistan,4,FOOD AND AGRICULTURE ORGANIZAT,UN_AGY 1,UN AGENCY 1,FAO,AGY_FOOD AND AGRICULTURE ORGAN,0
6148,Tajikistan,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0
6149,Tajikistan,15,WORLD BANK (INT'L. BANK FOR RE,MUTLI_AGY2,MULTI-LATERAL AGENCY2,WB,WORLD BANK,0
6150,Tajikistan,18,ASIAN DEVELOPMENT BANK,MUTLI_AGY2,MULTI-LATERAL AGENCY2,ASDB,Asian Development Bank,0
6151,Tajikistan,29,INTERNATIONAL NON-GOVERNMENTAL,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,NGO(INTL),PRIV_INTERNATIONAL NON-GOVERNM,0
6152,Tajikistan,31,UNITED NATIONS POPULATION FUND,UN_AGY 1,UN AGENCY 1,UNFPA,AGY_UNITED NATIONS POPULATION,0
6153,Tajikistan,32,UN Women,UN_AGY 1,UN AGENCY 1,UNIFEM,AGY_UN DEVELOPMENT FUND FOR WO,0
6154,Tajikistan,38,UNOCHA,UN_AGY 1,UN AGENCY 1,OCHA,AGY_UNOCHA1,0
6155,Tajikistan,40,UN HIGH COMMISSIONER FOR REFUG,UN_AGY 1,UN AGENCY 1,UNHCR,AGY_UN HIGH COMMISSIONER FOR R,0
6156,Tajikistan,61,GOVERNMENT OF BELGIUM,BEL,Belgium,BEL_GOVT,Belgium Government,0
6157,Tajikistan,78,GOVERNMENT OF CANADA,CAN,Canada,CAN_GOVT,Canada Government,0
6158,Tajikistan,110,GOVERNMENT OF FINLAND,FIN,Finland,FIN_GOVT,Finland Government,0
6159,Tajikistan,117,GOVERNMENT OF GERMANY,DEU,Germany,DEU_GOVT,Germany Government,0
6160,Tajikistan,134,GOVERNMENT OF IRELAND,IRL,Ireland,IRL_GOVT,Ireland Government,0
6161,Tajikistan,137,GOVERNMENT OF ITALY,ITA,Italy,ITA_GOVT,Italy Government,0
6162,Tajikistan,182,GOVERNMENT OF NETHERLANDS,NLD,Netherlands,NLD_GOVT,Netherlands Government,0
6163,Tajikistan,187,GOVERNMENT OF NORWAY,NOR,Norway,NOR_GOVT,Norway Government,0
6164,Tajikistan,234,GOVERNMENT OF TAJIKISTAN,TJK,Tajikistan,TJK_GOVT,Tajikistan Government,0
6165,Tajikistan,237,GOVERNMENT OF TOGO,TGO,Togo,TGO_GOVT,Togo Government,0
6166,Tajikistan,248,GOVERNMENT OF UNITED KINGDOM,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,0
6167,Tajikistan,253,GOVERNMENT OF UNITED STATES OF,USA,United States of America,USA_GOVT,United States of America Gover,0
6168,Tajikistan,284,JUNTA DEL ACUERDO DE CARTEGENA,MUTLI_AGY2,MULTI-LATERAL AGENCY2,JUNAC,JUNTA DEL ACUERDO DE CARTEGENA,0
6169,Tajikistan,317,UNWOMN NATIONAL COMMITTEE SWIT,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SLNC,PRIV_UNIFEM NATIONAL COMMITTEE,0
6170,Tajikistan,372,UNDP SUDAN: UNCDF ONLY,-,-,-,-,0
6171,Tajikistan,550,CANADIAN INTERNATIONAL DEVELOP,CAN,Canada,CAN_MIN,Canada Ministry,0
6172,Tajikistan,1232,ALB-SLOVENIAN ITF FOR MINE ACT,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0
6173,Tajikistan,1551,TAJ-OPEN SOCIETY INSTITUTE/SOR,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,OSI,PRIV_OPEN SOCIETY INSTITUTE,0
6174,Tajikistan,10018,INTER BANK FOR RECONST AND DEV,MUTLI_AGY2,MULTI-LATERAL AGENCY2,WB,WORLD BANK,0
6175,Tajikistan,10282,SWISS AGY FOR DEVELOPMENT & CO,CHE,Switzerland,CHE_MIN,Switzerland Ministry,0
6176,Tajikistan,10302,INTERNATIONAL FOUNDATION FOR E,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,IFES,PRIV_INTERNATIONAL FOUNDATION,0
6177,Tajikistan,10315,ORG FOR SECURITY AND COOPERATI,MUTLI_AGY2,MULTI-LATERAL AGENCY2,0SCE,INTER-GOVERN_EUROP SEC ORG,0
6178,Tajikistan,10377,AGA KHAN DEVELOPMENT NETWORK,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0
6179,Tajikistan,10480,USAID,USA,United States of America,USAID,USAID,0
6180,Tajikistan,10620,CONFLICT PREVENTION COMPONENT,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,GCPP,PRIV_GCPP,0
6181,Tajikistan,10621,ROSAGROFUND,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ROSAGROFUND,PRIV_ROSAGROFUND,0
6182,Tajikistan,10792,STOCKHOLM INT'L WATER INSTITUT,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SIWI,"PRIV_SIWI, SWEDEN",0
6183,Tajikistan,11010,AGROINVESTBANK,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,AGROINVEST,PRIV_TAJIKISTAN,0
6184,Tajikistan,11138,Center for Development & ENV,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CDE,PRIV_SWITZERLAND,0
6185,Tajikistan,11204,SWEDISH RESCUE SERVICES AGENCY,SWE,Sweden,SWE_GOVT,Sweden Government,0
6186,Tajikistan,11231,THE COLLEGE PREPARATORY SCHOOL,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CPS,PRIV_COLLEGE PREP_USA,0
6187,Thailand,-,-,-,-,-,-,0
6188,Thailand,3,INTERNATIONAL LABOUR ORGANIZAT,UN_AGY 1,UN AGENCY 1,ILO,AGY_INTERNATIONAL LABOUR ORGAN,0
6189,Thailand,6,WORLD HEALTH ORGANIZATION,UN_AGY 1,UN AGENCY 1,WHO,AGY_WORLD HEALTH ORGANIZATION,0
6190,Thailand,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0
6191,Thailand,18,ASIAN DEVELOPMENT BANK,MUTLI_AGY2,MULTI-LATERAL AGENCY2,ASDB,Asian Development Bank,0
6192,Thailand,29,INTERNATIONAL NON-GOVERNMENTAL,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,NGO(INTL),PRIV_INTERNATIONAL NON-GOVERNM,0
6193,Thailand,35,UNITED NATIONS CHILDREN'S FUND,UN_AGY 1,UN AGENCY 1,UNICEF,AGY_UNITED NATIONS CHILDREN'S,0
6194,Thailand,38,UNOCHA,UN_AGY 1,UN AGENCY 1,OCHA,AGY_UNOCHA1,0
6195,Thailand,43,INTERNATIONAL ORGANIZATION FOR,UN_AGY 1,UN AGENCY 1,IOM,AGY_INTERNATIONAL ORGANIZATION,0
6196,Thailand,78,GOVERNMENT OF CANADA,CAN,Canada,CAN_GOVT,Canada Government,0
6197,Thailand,117,GOVERNMENT OF GERMANY,DEU,Germany,DEU_GOVT,Germany Government,0
6198,Thailand,134,GOVERNMENT OF IRELAND,IRL,Ireland,IRL_GOVT,Ireland Government,0
6199,Thailand,155,GOVERNMENT OF LUXEMBOURG,LUX,Luxembourg,LUX_GOVT,Luxembourg Government,0
6200,Thailand,186,GOVERNMENT OF NIUE,NIU,Niue,NIU_GOVT,Niue Government,0
6201,Thailand,204,GOVERNMENT OF REPUBLIC OF KORE,KOR,Republic of Korea,KOR_GOVT,Republic of Korea Government,0
6202,Thailand,232,GOVERNMENT OF SWITZERLAND,CHE,Switzerland,CHE_GOVT,Switzerland Government,0
6203,Thailand,236,GOVERNMENT OF THAILAND,THA,Thailand,THA_GOVT,Thailand Government,0
6204,Thailand,250,ALLOCATED INTEREST,UN_AGY 1,UN AGENCY 1,UND,AGY_UNDETERMINED,0
6205,Thailand,253,GOVERNMENT OF UNITED STATES OF,USA,United States of America,USA_GOVT,United States of America Gover,0
6206,Thailand,280,EUROPEAN UNION,MUTLI_AGY2,MULTI-LATERAL AGENCY2,EU,EUROPEAN UNION,0
6207,Thailand,297,UNAIDS,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,0
6208,Thailand,471,AUSTRALIAN AG INTL DEV.:UNCDF,AUS,Australia,AUS_MIN,Australia Ministry,0
6209,Thailand,550,CANADIAN INTERNATIONAL DEVELOP,CAN,Canada,CAN_MIN,Canada Ministry,0
6210,Thailand,555,SWEDISH INT'L DEVELOPMENT COOP,SWE,Sweden,SIDA,SIDA,0
6211,Thailand,559,OFFICE OF THE HIGH COMMISSIONE,UN_AGY 1,UN AGENCY 1,OHCHR,AGY_OFFICE OF THE HIGH COMMISS,0
6212,Thailand,1861,UN Office in Geneva,UN_AGY 1,UN AGENCY 1,UNOG,AGY_UN Office in Geneva,0
6213,Thailand,1863,UN Office in Vienna,UN_AGY 1,UN AGENCY 1,UNOV,AGY_UN Office in Vienna,0
6214,Thailand,10056,SAVE THE CHILDREN FUND,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SAVECHILD,PRIV_SAVE THE CHILDREN FUND,0
6215,Thailand,10279,NEW ZEALAND AGY FOR INT'L DEVE,NZL,New Zealand,NZL_MIN,New Zealand Ministry,0
6216,Thailand,10314,BRITISH EMBASSY,GBR,United Kingdom,GBR_MIN,United Kingdom Ministry,0
6217,Thailand,10582,SOKA GAKKAI THAILAND,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SOKA GAKKAI,PRIV-SOKA GAKKAI,0
6218,Thailand,10583,ROLLS-ROYCE (THAILAND) LTD,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ROLLS ROYCE,PRIV_ROLLS ROYCE,0
6219,Thailand,10602,UN-HABITAT,UN_AGY 1,UN AGENCY 1,UNCHS,AGY_UN CENTRE FOR HUMAN SETTLE,0
6220,Thailand,10869,UN DEMOCRACY FUND (UNDEF),UN_AGY 1,UN AGENCY 1,UN,United Nations,0
6221,Thailand,11113,Davidson College,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,DAVIDSON,PRIV_USA,0
6222,Thailand,11644,Somaly Mam Foundation,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SMF,PRIV,0
6223,Timor-Leste,-,-,-,-,-,-,0
6224,Timor-Leste,4,FOOD AND AGRICULTURE ORGANIZAT,UN_AGY 1,UN AGENCY 1,FAO,AGY_FOOD AND AGRICULTURE ORGAN,0
6225,Timor-Leste,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0
6226,Timor-Leste,14,UNIVERSAL POSTAL UNION,UN_AGY 1,UN AGENCY 1,UPU,AGY_UNIVERSAL POSTAL UNION,0
6227,Timor-Leste,40,UN HIGH COMMISSIONER FOR REFUG,UN_AGY 1,UN AGENCY 1,UNHCR,AGY_UN HIGH COMMISSIONER FOR R,0
6228,Timor-Leste,55,GOVERNMENT OF AUSTRALIA,AUS,Australia,AUS_GOVT,Australia Government,0
6229,Timor-Leste,61,GOVERNMENT OF BELGIUM,BEL,Belgium,BEL_GOVT,Belgium Government,0
6230,Timor-Leste,78,GOVERNMENT OF CANADA,CAN,Canada,CAN_GOVT,Canada Government,0
6231,Timor-Leste,95,GOVERNMENT OF DENMARK,DNK,Denmark,DNK_GOVT,Denmark Government,0
6232,Timor-Leste,110,GOVERNMENT OF FINLAND,FIN,Finland,FIN_GOVT,Finland Government,0
6233,Timor-Leste,112,GOVERNMENT OF FRANCE,FRA,France,FRA_GOVT,France Government,0
6234,Timor-Leste,117,GOVERNMENT OF GERMANY,DEU,Germany,DEU_GOVT,Germany Government,0
6235,Timor-Leste,188,GOVERNMENT OF NEW ZEALAND,NZL,New Zealand,NZL_GOVT,New Zealand Government,0
6236,Timor-Leste,220,GOVERNMENT OF SPAIN,ESP,Spain,ESP_GOVT,Spain Government,0
6237,Timor-Leste,231,GOVERNMENT OF SWEDEN,SWE,Sweden,SWE_GOVT,Sweden Government,0
6238,Timor-Leste,232,GOVERNMENT OF SWITZERLAND,CHE,Switzerland,CHE_GOVT,Switzerland Government,0
6239,Timor-Leste,248,GOVERNMENT OF UNITED KINGDOM,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,0
6240,Timor-Leste,250,ALLOCATED INTEREST,UN_AGY 1,UN AGENCY 1,UND,AGY_UNDETERMINED,0
6241,Timor-Leste,253,GOVERNMENT OF UNITED STATES OF,USA,United States of America,USA_GOVT,United States of America Gover,0
6242,Timor-Leste,281,INTERNATIONAL DEVELOPMENT RESE,CAN,Canada,CAN_MIN,Canada Ministry,0
6243,Timor-Leste,311,PRIVATE SECTOR,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PRIVSECT,PRIV_PRIVATE SECTOR,0
6244,Timor-Leste,780,LIR-COORDINATING PARTNER NGOS,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CNGOS,PRIV_LIR-COORDINATING PARTNER,0
6245,Timor-Leste,1498,TIM-INTERNATIONAL & NATIONAL,UN_AGY 1,UN AGENCY 1,NGOS,AGY_TIM-INTERNATIONAL & NATIO,0
6246,Timor-Leste,1853,UNITED NATIONS CAPITAL DEVELOP,UN_AGY 1,UN AGENCY 1,UNCDF,AGY_UNITED NATIONS CAPITAL DEV,0
6247,Timor-Leste,10182,"UNMISET, EAST TIMOR",UN_AGY 1,UN AGENCY 1,UNMIS,AGY_UNMIS,0
6248,Timor-Leste,10216,AG. ESPANOLA DE COOPERACION IN,ESP,Spain,ESP_MIN,Spain Ministry,0
6249,Timor-Leste,10480,USAID,USA,United States of America,USAID,USAID,0
6250,Timor-Leste,10869,UN DEMOCRACY FUND (UNDEF),UN_AGY 1,UN AGENCY 1,UN,United Nations,0
6251,Timor-Leste,10870,MIN. OF FOREIGN AFFAIRS & COOP,ESP,Spain,ESP_MIN,Spain Ministry,0
6252,Timor-Leste,11447,Government of South Australia,AUS,Australia,AUS_GOVT,Australia Government,0
6253,Togo,-,-,-,-,-,-,0
6254,Togo,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0
6255,Togo,15,WORLD BANK (INT'L. BANK FOR RE,MUTLI_AGY2,MULTI-LATERAL AGENCY2,WB,WORLD BANK,0
6256,Togo,32,UN Women,UN_AGY 1,UN AGENCY 1,UNIFEM,AGY_UN DEVELOPMENT FUND FOR WO,0
6257,Togo,36,INTERNATIONAL FUND FOR AGRICUL,UN_AGY 1,UN AGENCY 1,IFAD,AGY_NTERNATIONAL FUND FOR AGRI,0
6258,Togo,61,GOVERNMENT OF BELGIUM,BEL,Belgium,BEL_GOVT,Belgium Government,0
6259,Togo,205,GOVERNMENT OF ROMANIA,ROM,Romania,ROM_GOVT,Romania Government,0
6260,Togo,250,ALLOCATED INTEREST,UN_AGY 1,UN AGENCY 1,UND,AGY_UNDETERMINED,0
6261,Togo,297,UNAIDS,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,0
6262,Togo,311,PRIVATE SECTOR,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PRIVSECT,PRIV_PRIVATE SECTOR,0
6263,Togo,378,UNDP TRINIDAD & TOBAGO:UNCDF,-,-,-,-,0
6264,Togo,10111,THE GLOBAL FUND,MUTLI_AGY2,MULTI-LATERAL AGENCY2,GLOBALFUND,GFATM,0
6265,Togo,10234,UN CONVENTION TO COMBAT DESERT,UN_AGY 1,UN AGENCY 1,UNCCD,AGY_UN CONVENTION TO COMBAT DE,0
6266,Togo,10480,USAID,USA,United States of America,USAID,USAID,0
6267,Togo,10869,UN DEMOCRACY FUND (UNDEF),UN_AGY 1,UN AGENCY 1,UN,United Nations,0
6268,Trinidad and Tobago,-,-,-,-,-,-,0
6269,Trinidad and Tobago,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0
6270,Trinidad and Tobago,16,INTER-AMERICAN DEVELOPMENT BAN,MUTLI_AGY2,MULTI-LATERAL AGENCY2,IDB,Inter-American Development Ban,0
6271,Trinidad and Tobago,31,UNITED NATIONS POPULATION FUND,UN_AGY 1,UN AGENCY 1,UNFPA,AGY_UNITED NATIONS POPULATION,0
6272,Trinidad and Tobago,35,UNITED NATIONS CHILDREN'S FUND,UN_AGY 1,UN AGENCY 1,UNICEF,AGY_UNITED NATIONS CHILDREN'S,0
6273,Trinidad and Tobago,78,GOVERNMENT OF CANADA,CAN,Canada,CAN_GOVT,Canada Government,0
6274,Trinidad and Tobago,141,GOVERNMENT OF JAPAN,JPN,Japan,JPN_GOVT,Japan Government,0
6275,Trinidad and Tobago,182,GOVERNMENT OF NETHERLANDS,NLD,Netherlands,NLD_GOVT,Netherlands Government,0
6276,Trinidad and Tobago,228,GOVERNMENT OF SURINAME,SUR,Suriname,SUR_GOVT,Suriname Government,0
6277,Trinidad and Tobago,240,GOVERNMENT OF TRINIDAD AND TOB,TTO,Trinidad and Tobago,TTO_GOVT,Trinidad and Tobago Government,0
6278,Trinidad and Tobago,253,GOVERNMENT OF UNITED STATES OF,USA,United States of America,USA_GOVT,United States of America Gover,0
6279,Trinidad and Tobago,280,EUROPEAN UNION,MUTLI_AGY2,MULTI-LATERAL AGENCY2,EU,EUROPEAN UNION,0
6280,Trinidad and Tobago,296,UNITED NATIONS,UN_AGY 1,UN AGENCY 1,UN,United Nations,0
6281,Trinidad and Tobago,297,UNAIDS,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,0
6282,Trinidad and Tobago,303,PAN AMERICAN HEALTH ORGANIZATI,UN_AGY 1,UN AGENCY 1,PAHO,AGY_PAN AMERICAN HEALTH ORGANI,0
6283,Trinidad and Tobago,1420,TRI-MINISTRY OF PLANNING & DEV,TTO,Trinidad and Tobago,TTO_MIN,Trinidad and Tobago Ministry,0
6284,Trinidad and Tobago,1750,COL-TRANSMILENIO S.A,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,TRANSMILEN,PRIV_COL-TRANSMILENIO S.A,0
6285,Trinidad and Tobago,1753,"TRI-MINISTRY OF HEALTH, TRINID",TTO,Trinidad and Tobago,TTO_MIN,Trinidad and Tobago Ministry,0
6286,Trinidad and Tobago,1781,LAO-UNITED NATIONS AIDS PROGRA,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,0
6287,Trinidad and Tobago,1851,CONVERSION MULTI-SPONSOR,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CNVMULTI,PRIV_CONVERSION MULTI-SPONSOR,0
6288,Trinidad and Tobago,10175,INSTITUTE MULTI-DEMOCRACY,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,INSTITUTE,PRIV_INSTITUTE MULTI-DEMOCRACY,0
6289,Trinidad and Tobago,10237,FED MINISTRY FOR ECONOMIC COOP,DEU,Germany,DEU_MIN,Germany Ministry,0
6290,Trinidad and Tobago,10515,JB Fernandes Memorial Trust Fu,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,JB FERNAN,PRIV_JB Fernandes,0
6291,Trinidad and Tobago,10572,TRINIDAD & TOBAGO RED CROSS SO,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,TT RED CROSS,PRIV_TT RED CROSS,0
6292,Trinidad and Tobago,10587,MINISTRY OF PUB UTILITIES & EN,TTO,Trinidad and Tobago,TTO_MIN,Trinidad and Tobago Ministry,0
6293,Trinidad and Tobago,10617,BP TRINIDAD AND TOBAGO (BPTT),PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,BP,PRIV_BRITISH PETROLEUM,0
6294,Trinidad and Tobago,10618,MIN OF ENERGY AND ENERGY IND.,TTO,Trinidad and Tobago,TTO_MIN,Trinidad and Tobago Ministry,0
6295,Trinidad and Tobago,10619,TOURISM DEV. CO. LTD (TDC),PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,TRI-TDC,PRIV_TOURISM DEV,0
6296,Trinidad and Tobago,10672,CARIBBEAN REGIONAL NETWORK +,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CRN+,PRIV_CRN+,0
6297,Trinidad and Tobago,10673,DIVISION OF HEALTH,-,-,-,-,0
6298,Trinidad and Tobago,10757,TTO MINISTRY OF NATIONAL SECUR,TTO,Trinidad and Tobago,TTO_MIN,Trinidad and Tobago Ministry,0
6299,Trinidad and Tobago,10843,FLEMISH GOVERNMENT,BEL,Belgium,BEL_GOVT,Belgium Government,0
6300,Trinidad and Tobago,10869,UN DEMOCRACY FUND (UNDEF),UN_AGY 1,UN AGENCY 1,UN,United Nations,0
6301,Trinidad and Tobago,10926,T&T MANUFACTURERS ASSOCIATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,TTMA,PRIV_T&T,0
6302,Trinidad and Tobago,10927,GUARDIAN HOLDINGS LIMITED,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,GHL,PRIV_CARIBBEAN,0
6303,Trinidad and Tobago,10939,BG TRINIDAD & TOBAGO,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,BG TT,PRIV_TRINIDAD,0
6304,Trinidad and Tobago,11399,AEGIS Business Solutions Ltd.,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,AEGIS,PRIV_TRINIDAD & TOBAGO,0
6305,Trinidad and Tobago,11422,BHP Billiton,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,BHP BILLIT,PRIV_BHP BILLIT,0
6306,Trinidad and Tobago,11433,Atlantic LNG,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,LNG,PRIV_INT'L TRINIDAD,0
6307,Trinidad and Tobago,11439,The National Gas Company of Tr,TTO,Trinidad and Tobago,TTO_MIN,Trinidad and Tobago Ministry,0
6308,Tunisia,-,-,-,-,-,-,0
6309,Tunisia,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0
6310,Tunisia,13,UN INDUSTRIAL DEVELOPMENT ORGA,UN_AGY 1,UN AGENCY 1,UNIDO,AGY_UN INDUSTRIAL DEVELOPMENT,0
6311,Tunisia,31,UNITED NATIONS POPULATION FUND,UN_AGY 1,UN AGENCY 1,UNFPA,AGY_UNITED NATIONS POPULATION,0
6312,Tunisia,35,UNITED NATIONS CHILDREN'S FUND,UN_AGY 1,UN AGENCY 1,UNICEF,AGY_UNITED NATIONS CHILDREN'S,0
6313,Tunisia,95,GOVERNMENT OF DENMARK,DNK,Denmark,DNK_GOVT,Denmark Government,0
6314,Tunisia,182,GOVERNMENT OF NETHERLANDS,NLD,Netherlands,NLD_GOVT,Netherlands Government,0
6315,Tunisia,296,UNITED NATIONS,UN_AGY 1,UN AGENCY 1,UN,United Nations,0
6316,Tunisia,327,"GLOBAL FUND TO FIGHT AIDS, TUB",MUTLI_AGY2,MULTI-LATERAL AGENCY2,GFATM,GFATM,0
6317,Tunisia,1180,TUN-INSTITUT NAT. DE RECHERCHE,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,INGREF,PRIV_TUN-INSTITUT NAT. DE RECH,0
6318,Tunisia,1231,TUN-INSTITUT TUNISIEN DES ETUD,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ITES,PRIV_TUN-INSTITUT TUNISIEN DES,0
6319,Tunisia,1281,BOL-MINISTERIO DE DEFENSA NACI,BOL,Bolivia,BOL_MIN,Bolivia Ministry,0
6320,Tunisia,1811,TUN-UNSIDA,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0
6321,Tunisia,10062,World Wildlife Fund -WWF,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,WWF,PRIV_WORLD WILDLIFE FUND- WWF,0
6322,Turkey,-,-,-,-,-,-,0
6323,Turkey,13,UN INDUSTRIAL DEVELOPMENT ORGA,UN_AGY 1,UN AGENCY 1,UNIDO,AGY_UN INDUSTRIAL DEVELOPMENT,0
6324,Turkey,23,UN CENTRE FOR HUMAN SETTLEMENT,UN_AGY 1,UN AGENCY 1,UNCHS,AGY_UN CENTRE FOR HUMAN SETTLE,0
6325,Turkey,32,UN Women,UN_AGY 1,UN AGENCY 1,UNIFEM,AGY_UN DEVELOPMENT FUND FOR WO,0
6326,Turkey,78,GOVERNMENT OF CANADA,CAN,Canada,CAN_GOVT,Canada Government,0
6327,Turkey,95,GOVERNMENT OF DENMARK,DNK,Denmark,DNK_GOVT,Denmark Government,0
6328,Turkey,112,GOVERNMENT OF FRANCE,FRA,France,FRA_GOVT,France Government,0
6329,Turkey,182,GOVERNMENT OF NETHERLANDS,NLD,Netherlands,NLD_GOVT,Netherlands Government,0
6330,Turkey,220,GOVERNMENT OF SPAIN,ESP,Spain,ESP_GOVT,Spain Government,0
6331,Turkey,231,GOVERNMENT OF SWEDEN,SWE,Sweden,SWE_GOVT,Sweden Government,0
6332,Turkey,232,GOVERNMENT OF SWITZERLAND,CHE,Switzerland,CHE_GOVT,Switzerland Government,0
